order_id,farmer_id,consumer_id,crop_name,price_per_kg,quantity_kg,total,amount_saved,status,date,month,year,location
order_01914,farmer_0039,consumer_0098,Coconut,27.37,10.2,279.17,71.5,On the way,2024-06-25,6,2024,Madurai
order_02673,farmer_0031,consumer_0108,Tomato,34.38,13.2,453.82,169.92,Processing,2024-06-27,6,2024,Erode
order_02956,farmer_0015,consumer_0056,Lady Finger,52.17,64.5,3364.97,757.71,Delivered,2024-06-28,6,2024,Vellore
order_01049,farmer_0020,consumer_0085,Tomato,33.73,77.2,2603.96,730.66,Delivered,2024-06-28,6,2024,Dindigul
order_01083,farmer_0005,consumer_0114,Tomato,36.94,1.9,70.19,20.4,Delivered,2024-06-28,6,2024,Chennai
order_00576,farmer_0009,consumer_0082,Coconut,26.57,22.8,605.8,192.11,Processing,2024-06-28,6,2024,Salem
order_01312,farmer_0019,consumer_0014,Onion,32.74,19.7,644.98,152.42,On the way,2024-06-28,6,2024,Trichy
order_01490,farmer_0009,consumer_0120,Cabbage,19.41,2.5,48.52,12.1,Processing,2024-06-29,6,2024,Dindigul
order_01861,farmer_0001,consumer_0153,Sugarcane,4.27,12.1,51.67,10.99,Processing,2024-06-29,6,2024,Vellore
order_00605,farmer_0016,consumer_0039,Carrot,49.14,22.1,1085.99,418.73,Delivered,2024-06-30,6,2024,Chennai
order_00173,farmer_0041,consumer_0082,Banana,46.33,22.2,1028.53,300.83,Delivered,2024-06-30,6,2024,Coimbatore
order_00652,farmer_0013,consumer_0024,Sugarcane,3.57,13.0,46.41,10.62,Delivered,2024-07-01,7,2024,Dindigul
order_00161,farmer_0002,consumer_0115,Lady Finger,50.62,1.8,91.12,21.48,Delivered,2024-07-01,7,2024,Vellore
order_02732,farmer_0048,consumer_0033,Cauliflower,34.46,106.3,3663.1,1142.05,Delivered,2024-07-01,7,2024,Trichy
order_01449,farmer_0031,consumer_0082,Rice,35.05,18.3,641.41,152.01,Delivered,2024-07-02,7,2024,Madurai
order_02369,farmer_0050,consumer_0140,Cauliflower,30.61,37.2,1138.69,256.55,Delivered,2024-07-03,7,2024,Salem
order_01772,farmer_0036,consumer_0060,Banana,40.64,15.3,621.79,228.46,Delivered,2024-07-03,7,2024,Chennai
order_01807,farmer_0029,consumer_0088,Potato,25.27,14.6,368.94,121.08,Delivered,2024-07-03,7,2024,Dindigul
order_01499,farmer_0040,consumer_0106,Brinjal,34.61,26.1,903.32,294.01,On the way,2024-07-03,7,2024,Tirunelveli
order_01303,farmer_0026,consumer_0151,Cauliflower,33.6,11.8,396.48,118.89,Delivered,2024-07-04,7,2024,Trichy
order_02551,farmer_0002,consumer_0168,Rice,34.9,3.3,115.17,35.95,Delivered,2024-07-04,7,2024,Thanjavur
order_01174,farmer_0034,consumer_0158,Cabbage,18.15,22.1,401.12,142.19,Delivered,2024-07-04,7,2024,Chennai
order_02084,farmer_0050,consumer_0111,Rice,31.9,22.8,727.32,242.63,Processing,2024-07-05,7,2024,Coimbatore
order_00740,farmer_0008,consumer_0181,Banana,39.67,1.5,59.51,14.87,Delivered,2024-07-05,7,2024,Tirunelveli
order_02818,farmer_0028,consumer_0180,Cotton,54.87,10.7,587.11,184.9,Delivered,2024-07-06,7,2024,Dindigul
order_00066,farmer_0033,consumer_0185,Potato,23.9,4.0,95.6,35.6,Processing,2024-07-06,7,2024,Tirunelveli
order_02365,farmer_0026,consumer_0125,Sugarcane,3.59,2.3,8.26,2.18,Delivered,2024-07-06,7,2024,Tirunelveli
order_01693,farmer_0030,consumer_0021,Cabbage,19.5,15.0,292.5,104.72,Delivered,2024-07-06,7,2024,Madurai
order_00448,farmer_0033,consumer_0109,Sugarcane,3.31,58.9,194.96,66.16,Delivered,2024-07-07,7,2024,Tirunelveli
order_00709,farmer_0029,consumer_0087,Onion,30.95,3.2,99.04,38.93,On the way,2024-07-07,7,2024,Coimbatore
order_02092,farmer_0003,consumer_0060,Banana,42.74,42.2,1803.63,413.8,Delivered,2024-07-07,7,2024,Coimbatore
order_02824,farmer_0015,consumer_0089,Rice,32.31,154.6,4995.13,1777.36,Delivered,2024-07-07,7,2024,Coimbatore
order_02613,farmer_0002,consumer_0041,Cotton,52.9,18.0,952.2,220.02,Delivered,2024-07-08,7,2024,Trichy
order_02213,farmer_0047,consumer_0082,Cotton,53.13,43.0,2284.59,879.02,Delivered,2024-07-08,7,2024,Salem
order_01445,farmer_0001,consumer_0096,Tomato,35.89,10.1,362.49,106.18,Delivered,2024-07-08,7,2024,Dindigul
order_02066,farmer_0021,consumer_0132,Cabbage,17.87,58.3,1041.82,289.92,Delivered,2024-07-09,7,2024,Tirunelveli
order_01900,farmer_0022,consumer_0166,Coconut,25.9,43.8,1134.42,377.38,Delivered,2024-07-09,7,2024,Thanjavur
order_00763,farmer_0043,consumer_0155,Banana,42.41,7.5,318.07,100.9,Delivered,2024-07-10,7,2024,Dindigul
order_00533,farmer_0045,consumer_0115,Coconut,26.55,123.1,3268.3,1283.26,On the way,2024-07-10,7,2024,Chennai
order_00956,farmer_0033,consumer_0135,Tomato,36.67,21.7,795.74,216.6,On the way,2024-07-10,7,2024,Thanjavur
order_00065,farmer_0025,consumer_0168,Tomato,36.05,13.1,472.25,165.28,Delivered,2024-07-11,7,2024,Tirunelveli
order_02086,farmer_0018,consumer_0029,Cabbage,18.74,2.5,46.85,12.52,On the way,2024-07-12,7,2024,Salem
order_02110,farmer_0041,consumer_0164,Cabbage,18.73,42.4,794.15,297.48,Delivered,2024-07-12,7,2024,Erode
order_00108,farmer_0031,consumer_0102,Carrot,53.76,4.0,215.04,44.45,Delivered,2024-07-13,7,2024,Chennai
order_01668,farmer_0010,consumer_0184,Banana,41.23,4.7,193.78,72.21,Delivered,2024-07-13,7,2024,Chennai
order_00529,farmer_0031,consumer_0017,Cabbage,18.28,17.5,319.9,81.26,Delivered,2024-07-13,7,2024,Madurai
order_01127,farmer_0027,consumer_0068,Cauliflower,30.66,19.8,607.07,175.58,Delivered,2024-07-13,7,2024,Madurai
order_00345,farmer_0045,consumer_0057,Potato,24.39,12.0,292.68,60.08,On the way,2024-07-14,7,2024,Salem
order_00164,farmer_0040,consumer_0063,Groundnut,66.13,158.7,10494.83,2823.92,Delivered,2024-07-16,7,2024,Thanjavur
order_02074,farmer_0034,consumer_0115,Groundnut,67.83,14.9,1010.67,203.29,Processing,2024-07-16,7,2024,Vellore
order_00232,farmer_0041,consumer_0113,Chilli,116.1,19.6,2275.56,763.61,Delivered,2024-07-17,7,2024,Coimbatore
order_00653,farmer_0020,consumer_0004,Groundnut,68.43,27.1,1854.45,517.17,Processing,2024-07-18,7,2024,Madurai
order_01285,farmer_0011,consumer_0039,Cabbage,18.38,10.7,196.67,41.96,Delivered,2024-07-19,7,2024,Dindigul
order_02264,farmer_0023,consumer_0110,Lady Finger,50.73,37.2,1887.16,573.92,Delivered,2024-07-19,7,2024,Tirunelveli
order_01711,farmer_0020,consumer_0122,Onion,33.08,48.4,1601.07,330.6,Processing,2024-07-19,7,2024,Coimbatore
order_01218,farmer_0029,consumer_0159,Cauliflower,33.75,6.8,229.5,78.25,Delivered,2024-07-20,7,2024,Vellore
order_00599,farmer_0018,consumer_0014,Carrot,55.61,37.2,2068.69,625.21,Delivered,2024-07-21,7,2024,Tirunelveli
order_00096,farmer_0040,consumer_0172,Carrot,49.12,79.3,3895.22,1532.11,Delivered,2024-07-21,7,2024,Erode
order_00604,farmer_0015,consumer_0159,Carrot,55.42,15.3,847.93,217.78,On the way,2024-07-21,7,2024,Dindigul
order_01662,farmer_0008,consumer_0025,Lady Finger,54.32,33.7,1830.58,616.65,On the way,2024-07-21,7,2024,Salem
order_02791,farmer_0039,consumer_0200,Carrot,55.51,18.6,1032.49,268.23,Delivered,2024-07-21,7,2024,Madurai
order_02477,farmer_0039,consumer_0095,Cotton,54.41,4.6,250.29,65.33,Delivered,2024-07-21,7,2024,Tirunelveli
order_00102,farmer_0036,consumer_0114,Potato,22.13,13.4,296.54,101.5,Delivered,2024-07-22,7,2024,Erode
order_01472,farmer_0042,consumer_0042,Carrot,46.41,21.6,1002.46,315.85,Delivered,2024-07-22,7,2024,Thanjavur
order_02052,farmer_0005,consumer_0066,Sugarcane,3.93,28.6,112.4,41.41,Delivered,2024-07-22,7,2024,Dindigul
order_02604,farmer_0048,consumer_0157,Coconut,27.58,124.6,3436.47,1315.94,Processing,2024-07-22,7,2024,Dindigul
order_00690,farmer_0027,consumer_0010,Brinjal,36.9,7.6,280.44,106.98,Delivered,2024-07-23,7,2024,Chennai
order_01272,farmer_0014,consumer_0188,Banana,38.54,17.9,689.87,205.21,Delivered,2024-07-24,7,2024,Madurai
order_01781,farmer_0016,consumer_0143,Carrot,52.7,68.4,3604.68,1285.08,Delivered,2024-07-24,7,2024,Chennai
order_00660,farmer_0016,consumer_0058,Coconut,27.64,33.4,923.18,333.49,Delivered,2024-07-25,7,2024,Chennai
order_00934,farmer_0048,consumer_0088,Potato,25.88,1.6,41.41,15.73,On the way,2024-07-26,7,2024,Vellore
order_01780,farmer_0008,consumer_0113,Banana,43.97,37.9,1666.46,458.85,On the way,2024-07-26,7,2024,Madurai
order_01319,farmer_0033,consumer_0118,Chilli,105.86,5.0,529.3,184.1,On the way,2024-07-26,7,2024,Trichy
order_00323,farmer_0017,consumer_0164,Cabbage,18.62,38.2,711.28,262.08,Delivered,2024-07-27,7,2024,Thanjavur
order_00526,farmer_0050,consumer_0009,Onion,33.76,44.7,1509.07,427.82,Processing,2024-07-27,7,2024,Coimbatore
order_02111,farmer_0038,consumer_0083,Tomato,37.92,32.6,1236.19,447.48,Delivered,2024-07-28,7,2024,Trichy
order_01187,farmer_0026,consumer_0036,Potato,26.63,1.0,26.63,5.82,Delivered,2024-07-28,7,2024,Tirunelveli
order_01410,farmer_0004,consumer_0040,Carrot,48.58,1.3,63.15,17.45,Delivered,2024-07-28,7,2024,Coimbatore
order_02491,farmer_0039,consumer_0195,Rice,32.41,23.8,771.36,180.84,Delivered,2024-07-28,7,2024,Salem
order_01878,farmer_0050,consumer_0132,Coconut,29.8,1.3,38.74,13.76,Delivered,2024-07-29,7,2024,Erode
order_00435,farmer_0008,consumer_0170,Sugarcane,3.6,9.4,33.84,11.44,Delivered,2024-07-29,7,2024,Madurai
order_00532,farmer_0013,consumer_0069,Cotton,56.87,14.2,807.55,276.17,Delivered,2024-07-29,7,2024,Chennai
order_02324,farmer_0048,consumer_0095,Sugarcane,3.76,34.5,129.72,44.11,Processing,2024-07-29,7,2024,Vellore
order_01299,farmer_0012,consumer_0094,Sugarcane,3.64,27.7,100.83,39.27,Delivered,2024-07-30,7,2024,Chennai
order_00159,farmer_0030,consumer_0094,Brinjal,36.23,58.5,2119.45,440.78,Delivered,2024-07-30,7,2024,Chennai
order_00450,farmer_0043,consumer_0022,Brinjal,29.68,17.3,513.46,130.08,Delivered,2024-07-30,7,2024,Vellore
order_02384,farmer_0029,consumer_0141,Groundnut,72.77,21.7,1579.11,457.11,Delivered,2024-07-31,7,2024,Trichy
order_01981,farmer_0013,consumer_0175,Onion,34.32,18.4,631.49,235.63,Processing,2024-07-31,7,2024,Madurai
order_02054,farmer_0014,consumer_0037,Tomato,37.98,27.7,1052.05,336.07,Delivered,2024-07-31,7,2024,Tirunelveli
order_02265,farmer_0039,consumer_0057,Carrot,52.07,1.3,67.69,20.4,Delivered,2024-08-01,8,2024,Chennai
order_01372,farmer_0019,consumer_0123,Banana,39.76,23.3,926.41,289.6,Delivered,2024-08-02,8,2024,Chennai
order_02242,farmer_0043,consumer_0169,Tomato,37.44,3.5,131.04,41.37,Delivered,2024-08-02,8,2024,Coimbatore
order_01700,farmer_0008,consumer_0026,Cotton,53.65,33.8,1813.37,595.81,Processing,2024-08-02,8,2024,Dindigul
order_02151,farmer_0032,consumer_0069,Lady Finger,52.99,54.1,2866.76,946.2,Delivered,2024-08-03,8,2024,Dindigul
order_02995,farmer_0007,consumer_0013,Onion,32.02,22.2,710.84,250.97,Delivered,2024-08-05,8,2024,Salem
order_00071,farmer_0016,consumer_0098,Brinjal,32.01,14.9,476.95,181.97,Delivered,2024-08-05,8,2024,Chennai
order_00676,farmer_0017,consumer_0041,Cabbage,18.57,1.0,18.57,4.23,Delivered,2024-08-05,8,2024,Thanjavur
order_02338,farmer_0015,consumer_0128,Sugarcane,3.85,30.0,115.5,38.05,Delivered,2024-08-05,8,2024,Coimbatore
order_00902,farmer_0014,consumer_0175,Banana,40.96,2.8,114.69,45.76,On the way,2024-08-06,8,2024,Trichy
order_00032,farmer_0032,consumer_0113,Chilli,102.04,8.1,826.52,192.68,Delivered,2024-08-06,8,2024,Salem
order_02227,farmer_0050,consumer_0077,Onion,34.18,38.5,1315.93,368.0,On the way,2024-08-07,8,2024,Erode
order_01029,farmer_0002,consumer_0158,Sugarcane,3.59,61.0,218.99,45.22,Processing,2024-08-07,8,2024,Vellore
order_02326,farmer_0014,consumer_0035,Tomato,35.88,9.4,337.27,121.01,Delivered,2024-08-08,8,2024,Salem
order_02373,farmer_0039,consumer_0035,Carrot,50.59,9.6,485.66,183.64,Delivered,2024-08-08,8,2024,Chennai
order_02339,farmer_0013,consumer_0006,Onion,29.59,42.4,1254.62,463.16,Delivered,2024-08-08,8,2024,Chennai
order_00399,farmer_0007,consumer_0195,Banana,42.46,1.4,59.44,15.27,Delivered,2024-08-09,8,2024,Coimbatore
order_02258,farmer_0008,consumer_0090,Cotton,51.02,8.7,443.87,103.81,Delivered,2024-08-09,8,2024,Trichy
order_01353,farmer_0047,consumer_0122,Lady Finger,51.43,22.1,1136.6,378.25,On the way,2024-08-10,8,2024,Vellore
order_00123,farmer_0021,consumer_0106,Sugarcane,3.21,6.9,22.15,5.22,On the way,2024-08-10,8,2024,Salem
order_02670,farmer_0033,consumer_0183,Banana,39.14,30.0,1174.2,387.5,Delivered,2024-08-10,8,2024,Vellore
order_01558,farmer_0018,consumer_0189,Banana,42.19,5.3,223.61,52.33,Delivered,2024-08-11,8,2024,Thanjavur
order_01234,farmer_0020,consumer_0198,Groundnut,70.2,13.7,961.74,376.5,Delivered,2024-08-12,8,2024,Chennai
order_01041,farmer_0018,consumer_0126,Cabbage,18.43,101.6,1872.49,509.74,Delivered,2024-08-12,8,2024,Trichy
order_02044,farmer_0041,consumer_0122,Potato,27.65,7.9,218.44,47.39,Delivered,2024-08-12,8,2024,Trichy
order_02788,farmer_0036,consumer_0157,Banana,39.83,12.6,501.86,175.49,Processing,2024-08-13,8,2024,Chennai
order_02476,farmer_0021,consumer_0127,Cotton,54.59,12.5,682.38,272.15,Delivered,2024-08-13,8,2024,Coimbatore
order_01244,farmer_0024,consumer_0058,Carrot,53.28,1.1,58.61,15.32,Delivered,2024-08-14,8,2024,Chennai
order_00919,farmer_0011,consumer_0033,Lady Finger,50.27,18.0,904.86,322.74,Delivered,2024-08-14,8,2024,Chennai
order_00478,farmer_0032,consumer_0056,Carrot,43.39,2.5,108.47,24.76,Delivered,2024-08-15,8,2024,Tirunelveli
order_00751,farmer_0019,consumer_0037,Lady Finger,53.44,34.9,1865.06,449.05,On the way,2024-08-15,8,2024,Trichy
order_01061,farmer_0040,consumer_0115,Carrot,50.79,12.7,645.03,204.2,Delivered,2024-08-15,8,2024,Chennai
order_02193,farmer_0027,consumer_0123,Onion,33.83,9.2,311.24,111.32,Processing,2024-08-15,8,2024,Chennai
order_01165,farmer_0042,consumer_0022,Cauliflower,33.02,4.9,161.8,62.41,Delivered,2024-08-15,8,2024,Dindigul
order_00861,farmer_0002,consumer_0183,Cotton,56.37,23.6,1330.33,342.1,On the way,2024-08-15,8,2024,Erode
order_01824,farmer_0034,consumer_0086,Sugarcane,3.86,1.9,7.33,2.87,Delivered,2024-08-16,8,2024,Thanjavur
order_01618,farmer_0045,consumer_0166,Potato,28.01,12.0,336.12,68.16,Delivered,2024-08-16,8,2024,Salem
order_00827,farmer_0019,consumer_0062,Tomato,35.06,30.3,1062.32,358.39,Processing,2024-08-16,8,2024,Salem
order_01509,farmer_0002,consumer_0140,Groundnut,67.2,11.9,799.68,248.36,Delivered,2024-08-16,8,2024,Madurai
order_01068,farmer_0005,consumer_0140,Lady Finger,50.26,3.9,196.01,75.57,Delivered,2024-08-16,8,2024,Tirunelveli
order_01383,farmer_0036,consumer_0146,Carrot,45.61,13.2,602.05,230.73,Delivered,2024-08-16,8,2024,Vellore
order_00563,farmer_0044,consumer_0040,Tomato,33.35,28.9,963.81,308.64,Delivered,2024-08-17,8,2024,Coimbatore
order_00695,farmer_0003,consumer_0073,Lady Finger,53.58,69.0,3697.02,1137.79,Delivered,2024-08-17,8,2024,Vellore
order_01952,farmer_0016,consumer_0079,Cotton,55.02,1.4,77.03,28.49,Processing,2024-08-17,8,2024,Erode
order_01185,farmer_0009,consumer_0125,Brinjal,35.8,9.7,347.26,118.49,Delivered,2024-08-18,8,2024,Trichy
order_01779,farmer_0027,consumer_0118,Tomato,37.3,34.3,1279.39,405.13,On the way,2024-08-19,8,2024,Madurai
order_00375,farmer_0038,consumer_0133,Cauliflower,32.38,23.0,744.74,165.0,Delivered,2024-08-19,8,2024,Madurai
order_00210,farmer_0037,consumer_0163,Sugarcane,4.01,31.4,125.91,32.9,Delivered,2024-08-19,8,2024,Trichy
order_01585,farmer_0042,consumer_0086,Chilli,105.63,3.0,316.89,91.92,On the way,2024-08-20,8,2024,Tirunelveli
order_00049,farmer_0041,consumer_0101,Cauliflower,31.1,7.9,245.69,81.96,Delivered,2024-08-21,8,2024,Dindigul
order_00706,farmer_0028,consumer_0053,Coconut,28.19,4.8,135.31,45.24,Delivered,2024-08-21,8,2024,Madurai
order_02233,farmer_0027,consumer_0116,Sugarcane,3.61,1.0,3.61,1.13,Processing,2024-08-21,8,2024,Chennai
order_00212,farmer_0015,consumer_0008,Carrot,51.5,35.9,1848.85,687.46,Delivered,2024-08-21,8,2024,Salem
order_02504,farmer_0041,consumer_0194,Chilli,109.74,2.8,307.27,82.48,Processing,2024-08-22,8,2024,Tirunelveli
order_01735,farmer_0001,consumer_0078,Lady Finger,52.26,21.2,1107.91,333.12,On the way,2024-08-22,8,2024,Coimbatore
order_01859,farmer_0015,consumer_0097,Chilli,113.62,3.4,386.31,136.96,Delivered,2024-08-23,8,2024,Madurai
order_02948,farmer_0004,consumer_0161,Potato,25.43,20.6,523.86,154.11,Delivered,2024-08-23,8,2024,Chennai
order_01921,farmer_0049,consumer_0177,Potato,24.85,1.7,42.25,10.5,Delivered,2024-08-24,8,2024,Trichy
order_01013,farmer_0022,consumer_0054,Tomato,37.1,15.3,567.63,178.45,Delivered,2024-08-24,8,2024,Thanjavur
order_02351,farmer_0018,consumer_0148,Lady Finger,49.81,13.0,647.53,205.74,On the way,2024-08-24,8,2024,Trichy
order_00263,farmer_0002,consumer_0003,Carrot,52.82,141.3,7463.47,1502.18,Delivered,2024-08-24,8,2024,Salem
order_00645,farmer_0031,consumer_0011,Carrot,51.57,3.3,170.18,46.11,Delivered,2024-08-25,8,2024,Erode
order_02659,farmer_0024,consumer_0038,Cotton,52.28,55.0,2875.4,944.68,Delivered,2024-08-25,8,2024,Erode
order_00866,farmer_0020,consumer_0146,Onion,31.28,14.6,456.69,93.28,Delivered,2024-08-25,8,2024,Dindigul
order_02271,farmer_0018,consumer_0029,Onion,31.15,14.6,454.79,169.09,Delivered,2024-08-25,8,2024,Salem
order_02002,farmer_0018,consumer_0162,Cauliflower,36.31,4.6,167.03,55.51,Delivered,2024-08-27,8,2024,Dindigul
order_02734,farmer_0003,consumer_0085,Onion,35.8,13.4,479.72,128.05,Delivered,2024-08-27,8,2024,Thanjavur
order_00303,farmer_0029,consumer_0112,Sugarcane,3.72,13.2,49.1,11.06,Delivered,2024-08-28,8,2024,Thanjavur
order_01521,farmer_0009,consumer_0154,Banana,40.68,7.8,317.3,82.69,Delivered,2024-08-28,8,2024,Dindigul
order_01907,farmer_0021,consumer_0193,Coconut,26.87,17.2,462.16,169.42,Delivered,2024-08-29,8,2024,Chennai
order_01460,farmer_0008,consumer_0183,Sugarcane,3.51,1.9,6.67,2.02,Delivered,2024-08-29,8,2024,Vellore
order_02482,farmer_0043,consumer_0091,Cotton,54.47,24.7,1345.41,420.19,Delivered,2024-08-30,8,2024,Thanjavur
order_01455,farmer_0003,consumer_0111,Potato,27.15,30.7,833.5,277.4,Delivered,2024-08-30,8,2024,Tirunelveli
order_00462,farmer_0019,consumer_0056,Groundnut,68.99,33.1,2283.57,731.45,Delivered,2024-08-30,8,2024,Tirunelveli
order_00084,farmer_0047,consumer_0174,Tomato,37.09,6.4,237.38,53.06,Delivered,2024-08-30,8,2024,Trichy
order_00029,farmer_0034,consumer_0135,Rice,36.76,1.0,36.76,10.98,Processing,2024-08-31,8,2024,Dindigul
order_02279,farmer_0003,consumer_0186,Carrot,48.01,15.6,748.96,154.58,Delivered,2024-08-31,8,2024,Thanjavur
order_02921,farmer_0026,consumer_0071,Chilli,98.94,1.0,98.94,27.04,Delivered,2024-09-01,9,2024,Thanjavur
order_00731,farmer_0003,consumer_0080,Banana,40.01,50.6,2024.51,445.57,Delivered,2024-09-01,9,2024,Tirunelveli
order_02297,farmer_0039,consumer_0140,Sugarcane,3.55,27.3,96.91,26.35,On the way,2024-09-02,9,2024,Tirunelveli
order_01840,farmer_0038,consumer_0057,Potato,25.55,7.5,191.62,70.38,Processing,2024-09-02,9,2024,Tirunelveli
order_00518,farmer_0038,consumer_0078,Rice,40.9,18.1,740.29,271.38,Delivered,2024-09-03,9,2024,Vellore
order_01904,farmer_0014,consumer_0008,Groundnut,73.32,26.8,1964.98,409.71,Delivered,2024-09-03,9,2024,Thanjavur
order_01283,farmer_0011,consumer_0150,Brinjal,34.48,1.7,58.62,16.16,Delivered,2024-09-03,9,2024,Thanjavur
order_00638,farmer_0025,consumer_0097,Cabbage,17.88,34.0,607.92,135.63,Delivered,2024-09-03,9,2024,Trichy
order_01403,farmer_0026,consumer_0100,Lady Finger,43.03,2.0,86.06,20.47,Delivered,2024-09-03,9,2024,Salem
order_02301,farmer_0009,consumer_0092,Onion,32.47,28.6,928.64,294.89,Delivered,2024-09-04,9,2024,Salem
order_01794,farmer_0003,consumer_0072,Cotton,62.54,26.4,1651.06,621.5,On the way,2024-09-04,9,2024,Trichy
order_02782,farmer_0039,consumer_0177,Groundnut,71.71,6.7,480.46,156.06,Processing,2024-09-04,9,2024,Madurai
order_01565,farmer_0022,consumer_0026,Lady Finger,40.33,1.5,60.49,23.18,Delivered,2024-09-04,9,2024,Trichy
order_01215,farmer_0036,consumer_0078,Cauliflower,31.22,6.6,206.05,79.57,Delivered,2024-09-05,9,2024,Madurai
order_02484,farmer_0002,consumer_0170,Cabbage,18.26,15.4,281.2,85.35,On the way,2024-09-05,9,2024,Erode
order_01593,farmer_0024,consumer_0032,Chilli,94.84,23.4,2219.26,625.65,Delivered,2024-09-05,9,2024,Chennai
order_00311,farmer_0036,consumer_0172,Sugarcane,3.6,5.1,18.36,3.67,Delivered,2024-09-06,9,2024,Trichy
order_01638,farmer_0044,consumer_0035,Carrot,54.55,27.0,1472.85,506.72,Processing,2024-09-06,9,2024,Trichy
order_00552,farmer_0020,consumer_0110,Tomato,36.04,8.7,313.55,84.23,Delivered,2024-09-06,9,2024,Dindigul
order_00440,farmer_0008,consumer_0172,Carrot,50.99,15.0,764.85,256.59,Delivered,2024-09-06,9,2024,Salem
order_01237,farmer_0015,consumer_0168,Lady Finger,41.3,17.2,710.36,231.13,Delivered,2024-09-06,9,2024,Vellore
order_00228,farmer_0008,consumer_0185,Brinjal,35.58,17.2,611.98,192.08,Delivered,2024-09-06,9,2024,Erode
order_02231,farmer_0037,consumer_0068,Coconut,26.7,5.0,133.5,27.0,Delivered,2024-09-07,9,2024,Thanjavur
order_00662,farmer_0010,consumer_0143,Tomato,40.15,10.5,421.57,151.91,Delivered,2024-09-07,9,2024,Salem
order_01328,farmer_0008,consumer_0197,Tomato,37.76,45.9,1733.18,425.22,Delivered,2024-09-08,9,2024,Salem
order_02808,farmer_0033,consumer_0026,Sugarcane,3.53,23.8,84.01,30.8,Delivered,2024-09-09,9,2024,Tirunelveli
order_00641,farmer_0015,consumer_0113,Coconut,26.5,8.1,214.65,59.95,On the way,2024-09-10,9,2024,Trichy
order_01412,farmer_0010,consumer_0059,Tomato,36.06,13.9,501.23,121.08,Delivered,2024-09-10,9,2024,Thanjavur
order_00447,farmer_0025,consumer_0100,Tomato,36.07,25.9,934.21,257.97,Delivered,2024-09-11,9,2024,Chennai
order_01883,farmer_0008,consumer_0178,Cabbage,20.36,19.3,392.95,123.47,On the way,2024-09-11,9,2024,Erode
order_02908,farmer_0002,consumer_0123,Cotton,54.58,3.3,180.11,70.99,Delivered,2024-09-11,9,2024,Thanjavur
order_00213,farmer_0024,consumer_0185,Carrot,48.47,65.4,3169.94,728.05,Processing,2024-09-12,9,2024,Thanjavur
order_00987,farmer_0016,consumer_0043,Onion,36.03,15.2,547.66,135.41,Delivered,2024-09-12,9,2024,Vellore
order_02720,farmer_0012,consumer_0153,Chilli,109.53,34.6,3789.74,848.66,Delivered,2024-09-13,9,2024,Dindigul
order_00433,farmer_0010,consumer_0042,Banana,40.24,39.5,1589.48,350.16,Delivered,2024-09-13,9,2024,Tirunelveli
order_02706,farmer_0005,consumer_0044,Lady Finger,42.23,10.0,422.3,144.08,Delivered,2024-09-13,9,2024,Thanjavur
order_02662,farmer_0039,consumer_0067,Banana,41.52,27.7,1150.1,386.43,On the way,2024-09-14,9,2024,Tirunelveli
order_02479,farmer_0017,consumer_0085,Chilli,117.53,32.8,3854.98,966.18,Delivered,2024-09-14,9,2024,Coimbatore
order_02554,farmer_0027,consumer_0156,Cotton,52.79,76.5,4038.43,1099.91,Delivered,2024-09-14,9,2024,Erode
order_02146,farmer_0015,consumer_0059,Cauliflower,33.84,44.8,1516.03,498.03,Delivered,2024-09-15,9,2024,Madurai
order_01500,farmer_0040,consumer_0102,Carrot,50.31,6.8,342.11,72.73,Delivered,2024-09-15,9,2024,Erode
order_02166,farmer_0018,consumer_0076,Potato,27.5,1.0,27.5,7.02,Delivered,2024-09-15,9,2024,Chennai
order_01941,farmer_0003,consumer_0073,Cotton,58.87,6.0,353.22,123.0,Delivered,2024-09-16,9,2024,Dindigul
order_01604,farmer_0049,consumer_0134,Rice,43.1,14.9,642.19,250.08,Delivered,2024-09-16,9,2024,Coimbatore
order_01351,farmer_0021,consumer_0039,Rice,41.99,27.7,1163.12,412.25,Delivered,2024-09-16,9,2024,Chennai
order_00236,farmer_0007,consumer_0176,Lady Finger,42.25,1.7,71.83,18.96,Delivered,2024-09-17,9,2024,Trichy
order_02903,farmer_0016,consumer_0124,Carrot,56.07,59.5,3336.16,727.51,Delivered,2024-09-17,9,2024,Chennai
order_01144,farmer_0045,consumer_0163,Cauliflower,30.71,31.0,952.01,192.65,Delivered,2024-09-17,9,2024,Coimbatore
order_01620,farmer_0045,consumer_0098,Rice,38.86,2.0,77.72,21.49,Delivered,2024-09-17,9,2024,Salem
order_02603,farmer_0035,consumer_0119,Sugarcane,3.58,11.5,41.17,11.22,Delivered,2024-09-18,9,2024,Madurai
order_02969,farmer_0026,consumer_0151,Rice,41.94,32.6,1367.24,534.85,Delivered,2024-09-18,9,2024,Chennai
order_02295,farmer_0049,consumer_0072,Carrot,56.72,40.1,2274.47,772.35,Processing,2024-09-18,9,2024,Madurai
order_01549,farmer_0014,consumer_0084,Sugarcane,3.46,64.1,221.79,62.48,Delivered,2024-09-18,9,2024,Salem
order_00591,farmer_0044,consumer_0106,Chilli,105.87,40.5,4287.74,1022.07,Delivered,2024-09-19,9,2024,Trichy
order_00946,farmer_0044,consumer_0132,Rice,39.35,1.0,39.35,12.81,On the way,2024-09-19,9,2024,Dindigul
